review_id,product_id,order_id,customer_id,review_score,review_text,review_date,helpful_votes,verified_purchase,created_at
32984,170,18236,3880,5,"Best Lee, Harding and Campbell Pro Pan Home I've bought. very durable.",2025-01-19,6,True,2025-01-19
32985,335,18236,3880,4,Great Moore Inc Elite Minimalist Cabinet! great value. Highly recommend!,2025-01-22,0,True,2025-01-22
32986,729,18239,3882,4,Great Martin-Morales Premium Health Monitor (Lite)! battery life is impressive. Highly recommend!,2023-11-14,1,True,2023-11-14
32987,198,18239,3882,5,pleasant fragrance. Worth every penny!,2023-11-11,4,True,2023-11-11
32988,47,18239,3882,5,Really happy with this purchase. perfect size and easy to assemble.,2023-11-15,0,True,2023-11-15
32989,52,18239,3882,3,"Not bad, but not great. Could be better.",2023-11-24,0,True,2023-11-24
32990,246,18239,3882,3,"Underperforms, however material feels cheap.",2023-11-11,0,True,2023-11-11
32991,798,18241,3882,5,Best Martinez PLC Pro Rustic Vase I've bought. high-quality materials.,2024-10-17,2,True,2024-10-17
32992,323,18241,3882,4,high-quality materials. Worth every penny!,2024-10-14,1,True,2024-10-14
32993,809,18241,3882,4,"Great Russell, Wang and Garcia  Shelf Ceramic! high-quality materials. Highly recommend!",2024-10-14,4,True,2024-10-14
32994,670,18241,3882,5,easy to assemble. Worth every penny!,2024-10-18,1,True,2024-10-18
32995,999,18241,3882,3,"Complicated to use, however materials feel flimsy.",2024-10-14,1,True,2024-10-14
32996,222,18241,3882,5,great value. Worth every penny!,2024-10-15,1,True,2024-10-15
32997,758,18245,3883,3,Average Gibson LLC  Formal Sneakers. Could be better.,2025-01-06,0,True,2025-01-06
32998,760,18246,3883,4,Really happy with this purchase. excellent grip and excellent grip.,2024-03-22,3,True,2024-03-22
32999,24,18246,3883,4,Great Singleton Group Elite Purifying Perfume! pleasant fragrance. Highly recommend!,2024-03-27,4,True,2024-03-27
33000,365,18247,3883,3,"Slow delivery, however falls apart easily.",2023-12-08,2,True,2023-12-08
33001,922,18247,3883,4,Really happy with this purchase. durable construction and comfortable during workouts.,2023-12-09,4,True,2023-12-09
33002,74,18247,3883,4,moisture-wicking. Worth every penny!,2023-12-10,3,True,2023-12-10
33003,10,18247,3883,5,Great Riley Ltd Elite Resistance Bands Pro! durable construction. Highly recommend!,2023-12-10,0,True,2023-12-10
33004,871,18249,3883,4,absorbs quickly. Worth every penny!,2024-02-29,3,True,2024-02-29
33005,219,18249,3883,2,Poor quality Sparks Ltd Elite Hair Oil with Retinol. wears off quickly.,2024-02-26,4,True,2024-02-26
33006,226,18249,3883,5,"Best Peterson, Lucas and Oliver Pro Nourishing Serum I've bought. gentle on skin.",2024-02-27,1,True,2024-02-27
33007,483,18251,3884,3,"Decent Wright, Clark and Sweeney  Rustic Vase. Poor build quality, but looks cheap.",2025-01-02,5,True,2025-01-02
33008,280,18252,3884,5,Excellent quality Parker Ltd  Minimalist Comforter. easy to assemble.,2024-08-21,3,True,2024-08-21
33009,355,18252,3884,4,Great Solis and Sons  Anti-aging Mascara! gentle on skin. Highly recommend!,2024-09-03,3,True,2024-09-03
33010,665,18252,3884,5,Great Anderson and Sons Premium Sweater in Black! material is high quality. Highly recommend!,2024-08-21,3,True,2024-08-21
33011,438,18252,3884,4,"Great Waters, Key and Price Elite Duvet Cover Essential! very durable. Highly recommend!",2024-09-03,4,True,2024-09-03
33012,496,18253,3884,5,Really happy with this purchase. build quality is premium and battery life is impressive.,2024-12-16,2,True,2024-12-16
33013,866,18253,3884,4,"Best Russell, Wang and Garcia  Smartwatch Series 7 I've bought. interface is intuitive.",2024-12-16,0,True,2024-12-16
33014,362,18253,3884,5,Great Green Inc Premium Ultra Tablet! setup was straightforward. Highly recommend!,2024-12-21,0,True,2024-12-21
33015,108,18253,3884,5,Great Norris and Sons Elite Ultra Foldable Phone! setup was straightforward. Highly recommend!,2024-12-22,0,True,2024-12-22
33016,582,18254,3884,5,fits perfectly. Worth every penny!,2024-09-02,1,True,2024-09-02
33017,705,18254,3884,4,color is vibrant. Worth every penny!,2024-09-02,1,True,2024-09-02
33018,968,18254,3884,5,Excellent quality Bentley-Webb Elite Formal Hat. material is high quality.,2024-08-30,2,True,2024-08-30
33019,717,18255,3884,4,"Excellent quality Blackwell, Collins and Marshall Premium Backpack Professional. excellent grip.",2025-01-17,5,True,2025-01-17
33020,401,18255,3884,2,Had issues with limited use.,2025-01-15,2,True,2025-01-15
33021,269,18255,3884,5,Really happy with this purchase. excellent grip and comfortable during workouts.,2025-01-16,2,True,2025-01-16
33022,541,18256,3884,4,lightweight. Worth every penny!,2024-11-30,1,True,2024-11-30
33023,323,18256,3884,5,"Great Blackwell, Collins and Marshall Premium Coffee Maker Designer! high-quality materials. Highly recommend!",2024-11-23,1,True,2024-11-23
33024,584,18256,3884,1,"Disappointed with this Green, Holland and Craig Pro Cologne with Collagen. caused irritation.",2024-11-11,0,True,2024-11-11
33025,826,18257,3884,5,"Excellent quality Nash, Ryan and Morton Elite Classic Sofa. great value.",2025-01-21,2,True,2025-01-21
33026,301,18257,3884,4,Excellent quality Solis and Sons  Rustic Bed. very durable.,2025-01-24,3,True,2025-01-24
33027,423,18257,3884,4,"Great Blackwell, Collins and Marshall Premium Shorts Pro! excellent grip. Highly recommend!",2025-01-25,1,True,2025-01-25
33028,977,18258,3884,4,"Excellent quality Goodwin, Allen and Mendoza  Cleats Air. versatile use.",2024-12-24,1,True,2024-12-24
33029,713,18259,3884,5,performance is lightning fast. Worth every penny!,2024-10-10,2,True,2024-10-10
33030,736,18259,3884,5,Really happy with this purchase. performance is lightning fast and setup was straightforward.,2024-10-16,1,True,2024-10-16
33031,218,18259,3884,5,Really happy with this purchase. interface is intuitive and interface is intuitive.,2024-10-11,2,True,2024-10-11
33032,424,18259,3884,4,"Great Shaw, Watson and Green  Ultra Mini Tablet! battery life is impressive. Highly recommend!",2024-10-10,2,True,2024-10-10
33033,553,18261,3885,4,Best Johnson-Garcia  Max Notebook I've bought. interface is intuitive.,2024-12-20,0,True,2024-12-20
33034,901,18261,3885,5,Really happy with this purchase. battery life is impressive and build quality is premium.,2024-12-20,2,True,2024-12-20
33035,730,18261,3885,5,"Great Gregory, Smith and Flynn Elite Mobile Phone Series 1! battery life is impressive. Highly recommend!",2024-12-21,5,True,2024-12-21
33036,759,18263,3886,4,Excellent quality Khan-Harrison Pro Modern Sheet Set. high-quality materials.,2024-04-23,1,True,2024-04-23
33037,843,18263,3886,4,"Excellent quality Livingston, Turner and Frazier  Vase Designer. great value.",2024-04-27,2,True,2024-04-27
33038,877,18265,3886,3,"Not bad, but not great. Average performance.",2024-10-22,1,True,2024-10-22
33039,782,18265,3886,5,Best Oliver Group  Pants in Navy I've bought. material is high quality.,2024-10-22,2,True,2024-10-22
33040,625,18265,3886,5,Great Malone LLC Elite Hiking Boots Tech! moisture-wicking. Highly recommend!,2024-11-04,0,True,2024-11-04
33041,42,18266,3886,5,Excellent quality Cline-Willis Pro Resistance Bands Amateur. durable construction.,2025-01-01,2,True,2025-01-01
33042,650,18267,3886,5,Great Gonzalez-Wright Premium Charger (Pro)! setup was straightforward. Highly recommend!,2024-10-14,2,True,2024-10-14
33043,243,18271,3887,1,Not worth the price. gets sweaty.,2025-01-21,0,True,2025-01-21
33044,750,18271,3887,4,Best Johnson-Lopez Pro Training Shoes Amateur I've bought. versatile use.,2025-01-25,0,True,2025-01-25
33045,772,18272,3887,1,"Poor quality Ramirez, Beck and King Pro Wool Loafers. style looks dated.",2024-12-13,2,True,2024-12-13
33046,103,18272,3887,5,stitching is excellent. Worth every penny!,2024-12-11,3,True,2024-12-11
33047,103,18272,3887,4,color is vibrant. Worth every penny!,2024-12-17,2,True,2024-12-17
33048,599,18274,3888,5,Best Willis Inc Premium Shelf Premium I've bought. looks elegant.,2024-09-24,1,True,2024-09-24
33049,104,18274,3888,2,Had issues with setup was complicated.,2024-09-26,1,True,2024-09-26
33050,112,18274,3888,4,Best Rice-Chen Pro Fitness Tracker Amateur I've bought. durable construction.,2024-09-26,2,True,2024-09-26
33051,270,18275,3888,4,Best Hoffman Inc Pro Serum Professional I've bought. noticeable results.,2024-10-04,2,True,2024-10-04
33052,603,18275,3888,4,noticeable results. Worth every penny!,2024-10-05,0,True,2024-10-05
33053,71,18276,3888,4,Excellent quality Gray and Sons Elite Treadmill Lite. versatile use.,2024-09-21,2,True,2024-09-21
33054,761,18276,3888,2,Wouldn't recommend. too heavy.,2024-09-20,2,True,2024-09-20
33055,891,18276,3888,5,excellent grip. Worth every penny!,2024-09-19,6,True,2024-09-19
33056,896,18278,3890,4,stitching is excellent. Worth every penny!,2024-08-06,4,True,2024-08-06
33057,986,18278,3890,5,Really happy with this purchase. stitching is excellent and stitching is excellent.,2024-08-08,2,True,2024-08-08
33058,6,18278,3890,3,"Not bad, but not great. Fair for the price.",2024-08-09,2,True,2024-08-09
33059,299,18280,3890,4,Best Page-Brewer  Jacket Elite I've bought. durable construction.,2025-01-02,2,True,2025-01-02
33060,197,18280,3890,4,durable construction. Worth every penny!,2025-01-01,1,True,2025-01-01
33061,185,18280,3890,4,durable construction. Worth every penny!,2025-01-20,1,True,2025-01-20
33062,336,18281,3891,2,Wouldn't recommend. setup was complicated.,2025-01-11,2,True,2025-01-11
33063,759,18281,3891,3,Good enough for the price. Meets basic expectations.,2025-01-13,2,True,2025-01-13
33064,585,18281,3891,5,Great Parker Ltd  Phone Series 4! build quality is premium. Highly recommend!,2025-01-13,2,True,2025-01-13
33065,969,18282,3891,4,Really happy with this purchase. excellent grip and moisture-wicking.,2025-01-03,1,True,2025-01-03
33066,324,18282,3891,4,Best Harrison-Rogers  Resistance Bands Amateur I've bought. durable construction.,2025-01-14,2,True,2025-01-14
33067,703,18282,3891,4,Great Aguirre-Jones Elite Bike Elite! comfortable during workouts. Highly recommend!,2025-01-02,1,True,2025-01-02
33068,889,18283,3891,5,very durable. Worth every penny!,2024-11-01,4,True,2024-11-01
33069,43,18283,3891,2,Disappointed with this Henderson-Jennings Elite Modern Knife Set. difficult to assemble.,2024-11-02,0,True,2024-11-02
33070,376,18283,3891,4,Excellent quality Mack-Browning  Mirror Bamboo. great value.,2024-11-02,2,True,2024-11-02
33071,994,18283,3891,5,Best Pierce Ltd Elite Coffee Maker Wood I've bought. easy to assemble.,2024-11-30,2,True,2024-11-30
33072,345,18285,3891,5,Best Diaz LLC  Table Glass I've bought. very durable.,2024-09-09,2,True,2024-09-09
33073,564,18285,3891,4,setup was straightforward. Worth every penny!,2024-09-10,3,True,2024-09-10
33074,212,18286,3891,2,Had issues with strong chemical smell.,2024-09-15,6,True,2024-09-15
33075,281,18286,3891,5,Really happy with this purchase. long-lasting and noticeable results.,2024-09-19,2,True,2024-09-19
33076,548,18286,3891,4,absorbs quickly. Worth every penny!,2024-09-16,1,True,2024-09-16
33077,603,18286,3891,3,"Decent Boyd-Lynch Premium Facial Roller Advanced. Slow delivery, but caused irritation.",2024-09-16,2,True,2024-09-16
33078,725,18287,3891,1,Wouldn't recommend. poor grip.,2024-11-24,3,True,2024-11-24
33079,625,18287,3891,3,Average Malone LLC Elite Hiking Boots Tech. Fair for the price.,2024-11-24,0,True,2024-11-24
33080,842,18287,3891,3,"Underperforms, however texture is unpleasant.",2024-11-27,0,True,2024-11-27
33081,501,18288,3891,4,"Great Williamson, Ellison and Baird Premium Stand (Plus)! build quality is premium. Highly recommend!",2024-11-14,2,True,2024-11-14
33082,753,18288,3891,4,Best Anderson and Sons Premium Elite Smartwatch I've bought. interface is intuitive.,2024-11-16,3,True,2024-11-16
33083,901,18288,3891,4,Excellent quality Ball PLC Elite Ultrabook (Wireless). features are well-thought-out.,2024-11-17,1,True,2024-11-17
33084,803,18290,3892,5,Great Howard LLC Pro Sweater in Black! style is trendy. Highly recommend!,2024-10-19,5,True,2024-10-19
33085,384,18290,3892,5,Excellent quality Martinez-Morris Pro Cotton Wallet. comfortable to wear.,2024-11-01,2,True,2024-11-01
33086,260,18293,3892,5,Great Dixon-Chavez Premium Screen Protector 2023 Edition! features are well-thought-out. Highly recommend!,2024-08-26,2,True,2024-08-26
33087,802,18293,3892,5,pleasant fragrance. Worth every penny!,2024-08-24,3,True,2024-08-24
33088,333,18294,3892,3,"Decent Escobar-Spencer Pro Cardigan in Beige. Poor build quality, but color faded after washing.",2025-01-21,1,True,2025-01-21
33089,961,18294,3892,1,Had issues with style looks dated.,2025-01-22,1,True,2025-01-22
33090,640,18294,3892,1,Had issues with color faded after washing.,2025-01-21,1,True,2025-01-21
33091,267,18295,3893,5,Really happy with this purchase. comfortable during workouts and excellent grip.,2023-07-17,2,True,2023-07-17
33092,717,18295,3893,4,"Great Blackwell, Collins and Marshall Premium Backpack Professional! versatile use. Highly recommend!",2023-07-17,1,True,2023-07-17
33093,956,18296,3893,5,Best Rosario-Bell Premium Blanket Ceramic I've bought. great value.,2024-01-18,3,True,2024-01-18
33094,187,18296,3893,3,"Long battery life, however overpriced.",2024-01-15,0,True,2024-01-15
33095,547,18296,3893,4,Great Palmer and Sons  Minimalist Box Set! looks elegant. Highly recommend!,2024-01-19,1,True,2024-01-19
33096,67,18298,3893,4,Excellent quality Cline-Willis Pro Shorts Pro. moisture-wicking.,2024-08-06,0,True,2024-08-06
33097,497,18298,3893,3,"Decent Cooper-Tanner Pro Yoga Mat Flex. Incredible value, but limited use.",2024-08-06,0,True,2024-08-06
33098,861,18298,3893,1,Disappointed with this Simmons-Chambers Pro Running Shoes Elite. uncomfortable during exercise.,2024-08-09,1,True,2024-08-09
33099,192,18298,3893,4,"Best Deleon, Schmidt and Mahoney Elite Tank Top Professional I've bought. excellent grip.",2024-08-07,3,True,2024-08-07
33100,577,18299,3893,4,"Great Ramirez, Beck and King Pro Pants in White! style is trendy. Highly recommend!",2024-08-09,1,True,2024-08-09
33101,130,18299,3893,3,"Average Gaines, Bishop and Stone  Polo Shirt in Black. Could be better.",2024-08-13,2,True,2024-08-13
33102,582,18299,3893,4,Great Evans LLC Premium Denim Blouse! comfortable to wear. Highly recommend!,2024-08-14,1,True,2024-08-14
33103,963,18299,3893,4,"Great Johnson, Terry and Porter Premium Sandals in Brown! fits perfectly. Highly recommend!",2024-08-12,2,True,2024-08-12
33104,442,18299,3893,4,Really happy with this purchase. stitching is excellent and fits perfectly.,2024-08-09,0,True,2024-08-09
33105,35,18300,3894,4,Great Colon PLC Elite Basket Home! perfect size. Highly recommend!,2025-01-19,4,True,2025-01-19
33106,28,18300,3894,4,interface is intuitive. Worth every penny!,2025-01-20,1,True,2025-01-20
33107,27,18304,3895,4,"Best Jones, Ingram and Jimenez Pro Vase Classic I've bought. very durable.",2024-05-20,3,True,2024-05-20
33108,183,18304,3895,4,Really happy with this purchase. gentle on skin and noticeable results.,2024-05-18,5,True,2024-05-18
33109,194,18304,3895,5,Best Smith-Lang Premium Anti-aging Hair Oil I've bought. gentle on skin.,2024-05-17,0,True,2024-05-17
33110,495,18304,3895,5,Best Sandoval Group Pro 5G Phone Series 2 I've bought. battery life is impressive.,2024-06-15,2,True,2024-06-15
33111,837,18304,3895,4,Best Evans LLC Premium Cabinet Essential I've bought. high-quality materials.,2024-05-17,4,True,2024-05-17
33112,283,18304,3895,3,"Average Gaines, Bishop and Stone  Lipstick with Collagen. Meets basic expectations.",2024-05-17,0,True,2024-05-17
33113,953,18305,3895,4,Great Porter-Avery  Minimalist Basket! looks elegant. Highly recommend!,2024-06-22,2,True,2024-06-22
33114,588,18305,3895,4,Best Simmons-Chambers Pro Basket Designer I've bought. easy to assemble.,2024-07-08,4,True,2024-07-08
33115,734,18305,3895,3,Good enough for the price. Average performance.,2024-06-12,0,True,2024-06-12
33116,641,18306,3895,4,Excellent quality Rosario-Bell Premium Tablet (Pro). performance is lightning fast.,2025-01-18,2,True,2025-01-18
33117,82,18306,3895,4,"Best Gaines, Bishop and Stone  Contemporary Duvet Cover I've bought. very durable.",2025-01-16,4,True,2025-01-16
33118,27,18308,3895,2,Not worth the price. difficult to assemble.,2024-05-29,2,True,2024-05-29
33119,16,18308,3895,5,"Best Ochoa, Santiago and Johnson Pro Wall Art Metal I've bought. perfect size.",2024-05-29,0,True,2024-05-29
33120,726,18308,3895,3,"Average Jacobs, Caldwell and Stanley Pro Pan Premium. Average performance.",2024-06-01,2,True,2024-06-01
33121,611,18309,3895,5,interface is intuitive. Worth every penny!,2024-11-09,0,True,2024-11-09
33122,347,18309,3895,4,Best Fitzgerald and Sons Elite Android Tablet (Wireless) I've bought. performance is lightning fast.,2024-11-08,0,True,2024-11-08
33123,603,18311,3896,3,"Not bad, but not great. Average performance.",2025-01-14,0,True,2025-01-14
33124,472,18311,3896,2,Had issues with no visible results.,2025-01-13,2,True,2025-01-13
33125,252,18311,3896,3,"Average Ross, Valdez and Cabrera Premium Hydrating Mascara. Fair for the price.",2025-01-12,0,True,2025-01-12
33126,216,18313,3896,5,Excellent quality Delgado-Herrera  Mirror Glass. looks elegant.,2024-11-14,1,True,2024-11-14
33127,316,18313,3896,4,Best Smith-Strong Elite Vintage Top I've bought. material is high quality.,2024-11-17,0,True,2024-11-17
33128,509,18315,3896,5,Really happy with this purchase. excellent grip and lightweight.,2025-01-15,0,True,2025-01-15
33129,673,18315,3896,4,"Excellent quality Wright, Clark and Sweeney  Resistance Bands Flex. comfortable during workouts.",2025-01-17,1,True,2025-01-17
33130,155,18319,3897,5,Excellent quality Dixon Inc  Lamp Cotton. easy to assemble.,2023-10-04,3,True,2023-10-04
33131,323,18319,3897,4,Really happy with this purchase. easy to assemble and easy to assemble.,2023-10-07,2,True,2023-10-07
33132,508,18320,3897,4,"Excellent quality Peterson, Alvarez and Lambert Premium Training Shoes Elite. versatile use.",2023-08-15,5,True,2023-08-15
33133,744,18320,3897,4,moisture-wicking. Worth every penny!,2023-08-03,2,True,2023-08-03
33134,703,18320,3897,5,Great Aguirre-Jones Elite Bike Elite! excellent grip. Highly recommend!,2023-08-15,1,True,2023-08-15
33135,261,18321,3898,4,Great Wade Group Premium Formal Top! color is vibrant. Highly recommend!,2024-08-12,4,True,2024-08-12
33136,633,18321,3898,3,Average Gonzalez and Sons Elite Hat in Black. Could be better.,2024-08-09,0,True,2024-08-09
33137,562,18322,3898,5,Best Smith-Strong Elite Tablet Series 3 I've bought. setup was straightforward.,2025-01-08,5,True,2025-01-08
33138,653,18324,3898,4,Really happy with this purchase. noticeable results and noticeable results.,2024-01-30,2,True,2024-01-30
33139,190,18324,3898,5,moisture-wicking. Worth every penny!,2024-02-26,4,True,2024-02-26
33140,509,18327,3899,1,Wouldn't recommend. gets sweaty.,2024-04-14,1,True,2024-04-14
33141,324,18327,3899,3,"Unresponsive customer service, however limited use.",2024-04-13,0,True,2024-04-13
33142,804,18327,3899,5,Great Farmer-Summers Elite Basketball Running Shoes! moisture-wicking. Highly recommend!,2024-04-19,1,True,2024-04-19
33143,731,18328,3900,3,"Perfect fit, however caused irritation.",2024-08-06,2,True,2024-08-06
33144,53,18328,3900,2,Had issues with caused irritation.,2024-08-06,3,True,2024-08-06
33145,638,18329,3901,5,Really happy with this purchase. stitching is excellent and style is trendy.,2025-01-26,3,True,2025-01-26
33146,503,18331,3901,4,battery life is impressive. Worth every penny!,2025-01-22,0,True,2025-01-22
33147,73,18331,3901,5,"Great Lam, Mcgee and Valdez Elite Pro Workstation! interface is intuitive. Highly recommend!",2025-01-05,5,True,2025-01-05
33148,422,18331,3901,5,Great Price Group Premium Elite Phone! battery life is impressive. Highly recommend!,2025-01-03,3,True,2025-01-03
33149,520,18333,3901,2,Wouldn't recommend. looks cheap.,2025-01-18,1,True,2025-01-18
33150,958,18333,3901,3,"Not bad, but not great. Could be better.",2024-12-31,2,True,2024-12-31
33151,60,18333,3901,5,Great Palmer and Sons  Anti-aging Lipstick! great texture. Highly recommend!,2024-12-29,3,True,2024-12-29
33152,636,18333,3901,3,"Not bad, but not great. Meets basic expectations.",2024-12-30,1,True,2024-12-30
33153,467,18334,3902,5,Really happy with this purchase. comfortable during workouts and versatile use.,2024-11-28,5,True,2024-11-28
33154,678,18334,3902,5,"Great Waters, Key and Price Elite Tent Air! excellent grip. Highly recommend!",2024-11-22,3,True,2024-11-22
33155,442,18335,3902,2,Disappointed with this Sparks Ltd Elite Cotton Pajamas. color faded after washing.,2024-12-08,2,True,2024-12-08
33156,292,18335,3902,2,Poor quality Howard LLC Pro Modern Sneakers. color faded after washing.,2024-12-03,2,True,2024-12-03
33157,968,18335,3902,2,Disappointed with this Bentley-Webb Elite Formal Hat. uncomfortable to wear.,2024-12-03,4,True,2024-12-03
33158,258,18335,3902,1,Poor quality Henderson-Jennings Elite Pants in White. uncomfortable to wear.,2024-12-03,0,True,2024-12-03
33159,852,18336,3902,4,"Best Jenkins, Rodriguez and Holmes Premium Brightening Eyeshadow I've bought. gentle on skin.",2025-01-07,0,True,2025-01-07
33160,391,18336,3902,2,Disappointed with this Montgomery LLC Elite Purifying Eyeshadow. texture is unpleasant.,2025-01-02,3,True,2025-01-02
33161,278,18336,3902,5,Really happy with this purchase. great texture and pleasant fragrance.,2025-01-03,2,True,2025-01-03
33162,510,18336,3902,4,"Excellent quality Gonzalez, Roberts and Scott Pro Curling Iron with Hyaluronic Acid. great texture.",2025-01-05,1,True,2025-01-05
33163,236,18338,3902,5,Excellent quality Hampton-Gill  Workstation Series 2. interface is intuitive.,2025-01-11,2,True,2025-01-11
33164,669,18339,3902,4,Best Cooper-Tanner Pro Workstation Series 1 I've bought. interface is intuitive.,2025-01-10,1,True,2025-01-10
33165,266,18340,3902,2,Wouldn't recommend. sizing runs small.,2024-11-28,2,True,2024-11-28
33166,570,18340,3902,5,Really happy with this purchase. fits perfectly and color is vibrant.,2024-12-01,2,True,2024-12-01
33167,456,18341,3902,5,Really happy with this purchase. battery life is impressive and setup was straightforward.,2025-01-05,1,True,2025-01-05
33168,431,18342,3902,5,Excellent quality Smith-Strong Elite Blush Professional. noticeable results.,2024-12-18,4,True,2024-12-18
33169,337,18342,3902,3,"Overpriced, however feels greasy.",2025-01-06,1,True,2025-01-06
33170,493,18343,3903,2,Poor quality Robinson-Young Pro Running Sports Bag. uncomfortable during exercise.,2024-05-25,2,True,2024-05-25
33171,127,18343,3903,4,excellent grip. Worth every penny!,2024-05-22,3,True,2024-05-22
33172,516,18344,3903,4,Excellent quality King LLC Elite Denim Wallet. material is high quality.,2023-08-05,3,True,2023-08-05
33173,568,18344,3903,4,Great Golden-Peterson Premium Modern Sweater! comfortable to wear. Highly recommend!,2023-08-02,3,True,2023-08-02
33174,217,18344,3903,5,style is trendy. Worth every penny!,2023-08-01,5,True,2023-08-01
33175,360,18344,3903,2,Wouldn't recommend. uncomfortable to wear.,2023-08-02,1,True,2023-08-02
33176,235,18345,3903,5,features are well-thought-out. Worth every penny!,2024-01-07,3,True,2024-01-07
33177,800,18345,3903,4,"Excellent quality Lynch, Harris and Terry Elite Max Gaming Laptop. setup was straightforward.",2023-12-21,6,True,2023-12-21
33178,52,18345,3903,4,Excellent quality Smith-Wagner  Health Monitor (Pro). features are well-thought-out.,2023-12-18,2,True,2023-12-18
33179,101,18346,3903,4,Really happy with this purchase. lightweight and comfortable during workouts.,2024-10-23,2,True,2024-10-23
33180,140,18346,3903,4,Great Fitzgerald and Sons Elite Running Treadmill! lightweight. Highly recommend!,2024-10-25,3,True,2024-10-25
33181,982,18348,3903,5,Really happy with this purchase. setup was straightforward and interface is intuitive.,2023-11-07,2,True,2023-11-07
33182,306,18348,3903,4,Excellent quality Porter-Avery  X Workstation. battery life is impressive.,2023-11-10,5,True,2023-11-10
33183,371,18348,3903,3,Good enough for the price. Meets basic expectations.,2023-11-05,1,True,2023-11-05
33184,390,18348,3903,2,Had issues with missing basic features.,2023-11-06,0,True,2023-11-06
33185,709,18348,3903,4,Great Bentley-Estrada  Laptop (Pro)! setup was straightforward. Highly recommend!,2023-11-04,2,True,2023-11-04
33186,988,18348,3903,4,battery life is impressive. Worth every penny!,2023-11-04,0,True,2023-11-04
33187,924,18349,3903,4,Best Edwards-Martin Pro Hydrating Curling Iron I've bought. noticeable results.,2024-09-02,2,True,2024-09-02
33188,348,18349,3903,5,Best Smith-Wagner  Resistance Bands Elite I've bought. lightweight.,2024-09-04,2,True,2024-09-04
33189,630,18349,3903,3,"Not bad, but not great. Meets basic expectations.",2024-09-02,1,True,2024-09-02
33190,682,18349,3903,4,"Great Montes, Lozano and James Premium Ultra Screen Protector! performance is lightning fast. Highly recommend!",2024-09-02,1,True,2024-09-02
33191,605,18350,3903,3,"Amazing features, however uncomfortable to wear.",2025-01-20,0,True,2025-01-20
33192,654,18350,3903,4,"Best Carter, Jones and Hall Premium Sleeping Bag Elite I've bought. durable construction.",2025-01-08,1,True,2025-01-08
33193,126,18350,3903,3,"Doesn't fit well, however interface is confusing.",2025-01-07,2,True,2025-01-07
33194,192,18351,3903,2,"Poor quality Deleon, Schmidt and Mahoney Elite Tank Top Professional. falls apart easily.",2023-08-19,2,True,2023-08-19
33195,348,18351,3903,5,excellent grip. Worth every penny!,2023-08-18,0,True,2023-08-18
33196,556,18352,3903,5,Really happy with this purchase. performance is lightning fast and interface is intuitive.,2023-09-27,0,True,2023-09-27
33197,339,18352,3903,4,Really happy with this purchase. setup was straightforward and battery life is impressive.,2023-09-30,3,True,2023-09-30
33198,113,18352,3903,4,Excellent quality Wade Group Premium Phone (Premium). features are well-thought-out.,2023-09-29,2,True,2023-09-29
33199,56,18352,3903,4,interface is intuitive. Worth every penny!,2023-09-29,3,True,2023-09-29
33200,865,18352,3903,4,performance is lightning fast. Worth every penny!,2023-09-29,1,True,2023-09-29
33201,677,18352,3903,3,"Not bad, but not great. Average performance.",2023-09-28,0,True,2023-09-28
33202,673,18353,3903,5,versatile use. Worth every penny!,2024-04-01,2,True,2024-04-01
33203,370,18353,3903,5,"Excellent quality Williamson, Ellison and Baird Premium Sneakers in Grey. stitching is excellent.",2024-04-01,2,True,2024-04-01
33204,318,18353,3903,5,Best Norris and Sons Elite Vase Classic I've bought. easy to assemble.,2024-03-29,2,True,2024-03-29
33205,990,18353,3903,5,Really happy with this purchase. perfect size and great value.,2024-03-29,4,True,2024-03-29
33206,691,18354,3903,4,setup was straightforward. Worth every penny!,2023-11-11,2,True,2023-11-11
33207,107,18355,3903,1,Not worth the price. difficult to assemble.,2024-12-22,1,True,2024-12-22
33208,603,18355,3903,4,Great Boyd-Lynch Premium Facial Roller Advanced! long-lasting. Highly recommend!,2024-12-17,3,True,2024-12-17
33209,817,18355,3903,4,Best Martin-Thomas  Modern Sheet Set I've bought. very durable.,2024-12-21,4,True,2024-12-21
33210,809,18357,3904,5,very durable. Worth every penny!,2024-04-03,4,True,2024-04-03
33211,12,18357,3904,5,Excellent quality Riley Ltd Elite Desk Glass. looks elegant.,2024-03-31,0,True,2024-03-31
33212,473,18357,3904,3,"Superior performance, however difficult to assemble.",2024-03-30,2,True,2024-03-30
33213,543,18357,3904,5,very durable. Worth every penny!,2024-04-02,1,True,2024-04-02
33214,877,18360,3904,3,"Not bad, but not great. Meets basic expectations.",2023-07-27,1,True,2023-07-27
33215,766,18360,3904,3,"Average Rodriguez, Reyes and Price Pro Hydrating Hair Dryer. Average performance.",2023-07-28,2,True,2023-07-28
33216,524,18360,3904,4,Excellent quality Wilson-Stewart Elite Mascara Premium. long-lasting.,2023-07-29,0,True,2023-07-29
33217,996,18360,3904,3,"Decent Rodriguez, Richardson and Hensley Premium Minimalist Sheet Set. Missing features, but difficult to assemble.",2023-08-09,0,True,2023-08-09
33218,228,18360,3904,4,"Great Waters, Key and Price Elite Tent Pro! durable construction. Highly recommend!",2023-07-27,2,True,2023-07-27
33219,699,18361,3904,4,moisture-wicking. Worth every penny!,2023-09-07,3,True,2023-09-07
